doy,month,hour,growth_stage,temperature_mean_C,temperature_max_C,temperature_min_C,humidity_pct,wind_speed_2m_ms,rainfall_mm,sunshine_hours,soil_moisture_pct,soil_ph,nitrogen_mgkg,phosphorus_mgkg,potassium_mgkg,crop_health_score,Ra_MJ_m2_day,Rs_MJ_m2_day,Rn_MJ_m2_day,es_kPa,ea_kPa,VPD_kPa,ETo_mm_day,Kc,ETc_mm_day,Ks_stress_coeff,Pe_eff_rain_day_mm,CWR_mm_per_day,soil_fertility_score,fertility_class,irrigation_needed
305,11,10,1,26.88,31.4,22.93,56.9,1.9,27.33,2.71,50.87,5.19,98.8,40.0,104.4,47.0,30.0115,11.108,6.8242,3.6975,2.1039,1.5936,3.6693,0.4,1.4677,1.0,0.7915,0.7224,48.84,Low,1
76,3,18,1,29.54,33.2,23.55,59.53,0.374,35.94,5.83,50.91,5.58,195.2,19.7,162.6,58.5,35.2956,17.4567,10.865,3.9957,2.3786,1.6171,3.763,0.4,1.5052,1.0,0.9913,0.4898,58.1,Medium,1
311,11,7,3,27.94,31.78,24.04,52.8,4.784,12.92,2.24,40.77,6.77,69.5,44.9,292.1,59.1,29.2661,10.2431,6.3307,3.8435,2.0293,1.8142,5.6875,1.15,6.5406,0.6922,0.4041,4.1145,78.98,High,1
312,11,14,1,26.53,30.48,21.37,50.75,2.918,14.37,4.45,49.24,7.12,113.9,22.9,185.4,39.6,29.1471,13.0842,7.3713,3.453,1.7526,1.7004,4.7177,0.4,1.8871,0.9745,0.4458,1.3871,62.84,Medium,1
196,7,6,4,24.79,27.9,19.86,92.17,1.83,73.87,7.59,41.71,5.66,117.3,41.2,161.2,43.3,39.0231,21.1393,13.8901,3.038,2.8,0.238,3.915,0.7,2.7405,0.7238,1.5892,0.3808,66.58,Medium,1
351,12,16,3,20.53,26.27,17.33,26.34,1.18,39.15,3.19,55.92,7.5,141.9,56.0,148.6,48.4,26.4299,10.4748,5.0714,2.6968,0.7105,1.9864,3.1307,1.15,3.6003,1.0,1.0598,2.518,60.13,Medium,1
44,2,7,3,28.24,33.94,24.21,60.61,3.048,10.29,7.72,51.56,6.4,112.7,22.4,139.6,54.3,30.955,18.2545,10.4456,4.1618,2.5223,1.6395,5.3264,1.15,6.1254,1.0,0.326,5.7755,68.77,Medium,1
186,7,18,3,28.27,31.59,22.41,87.83,0.95,111.86,2.62,60.27,6.61,129.2,39.1,176.4,55.8,39.1121,13.6892,9.6459,3.6783,3.2307,0.4475,3.1,1.15,3.565,1.0,3.7286,0.0033,64.13,Medium,0
343,12,6,2,21.45,26.12,18.3,67.23,1.185,12.1,5.93,46.18,6.94,102.0,37.8,98.1,55.4,26.615,13.8827,7.3286,2.7444,1.8451,0.8992,2.7594,0.85,2.3455,0.8726,0.3799,1.6986,71.1,Medium,1
246,9,17,3,27.91,32.31,24.39,87.75,2.513,102.67,8.82,64.85,7.45,158.6,34.7,308.3,63.1,37.0808,22.5556,14.8345,3.9465,3.463,0.4835,4.6724,1.15,5.3733,1.0,3.4224,1.9746,54.82,Medium,1
84,3,9,3,21.02,26.07,15.11,41.63,1.126,40.44,6.42,39.74,6.87,234.1,20.1,245.4,51.4,36.2086,18.6868,10.3055,2.5467,1.0601,1.4866,4.0261,1.15,4.63,0.6579,1.0864,1.9425,75.38,High,1
207,7,9,3,27.04,31.84,23.92,83.02,0.923,51.91,2.58,42.65,7.19,143.8,5.8,61.5,40.0,38.8611,13.6014,9.394,3.8411,3.189,0.652,3.1715,1.15,3.6473,0.7548,1.2992,1.4411,56.18,Medium,1
151,6,10,2,25.75,29.12,21.41,72.2,3.255,223.0,9.85,69.1,5.77,95.4,7.4,270.3,50.0,39.2237,24.6223,15.2894,3.2919,2.3769,0.915,5.4359,0.85,4.6205,1.0,4.91,0.0,48.34,Low,0
156,6,10,1,33.78,38.76,28.03,93.46,2.353,217.14,3.26,50.87,7.18,79.3,14.9,209.9,42.2,39.2278,14.7017,10.9144,5.3441,4.9948,0.3493,3.5941,0.4,1.4376,1.0,4.8905,0.0068,55.49,Medium,0
16,1,13,2,24.88,29.7,19.05,27.39,0.675,0.0,9.84,53.73,6.4,88.7,42.9,142.9,49.3,27.66,19.2754,7.6771,3.1875,0.873,2.3145,3.3376,0.85,2.837,1.0,0.0,2.8246,67.66,Medium,1
165,6,16,4,22.07,26.66,16.13,65.98,0.664,82.32,12.02,54.64,6.79,162.1,21.3,201.4,54.5,39.213,27.7842,16.2072,2.6644,1.758,0.9063,4.962,0.7,3.4734,1.0,2.744,0.7188,69.01,Medium,1
145,5,16,3,33.22,37.43,28.78,39.99,5.377,11.06,10.42,44.59,6.06,184.5,32.7,112.2,57.5,39.2014,25.5255,14.782,5.1887,2.0752,3.1135,10.3552,1.15,11.9085,0.8196,0.3491,9.3773,70.55,Medium,1
37,2,8,4,24.15,30.02,20.89,35.72,0.706,30.23,8.42,62.66,6.29,122.6,13.9,219.6,52.4,30.0115,18.722,8.6636,3.3588,1.1998,2.159,3.5874,0.7,2.5112,1.0,0.8614,1.6152,62.39,Medium,1
333,12,11,2,21.89,27.44,16.58,48.75,2.294,34.19,5.1,40.23,5.53,107.8,34.7,151.7,48.8,27.1421,13.0944,6.659,2.7726,1.3516,1.4209,3.8627,0.85,3.2833,0.6744,0.9527,1.2051,55.82,Medium,1
45,2,17,1,23.78,28.54,18.65,47.81,2.101,19.12,6.13,53.75,6.47,186.8,19.1,165.9,53.3,31.0933,16.1422,8.6498,3.025,1.4462,1.5787,4.401,0.4,1.7604,1.0,0.5789,1.1922,67.33,Medium,1
206,7,18,1,27.46,30.48,22.72,90.29,2.501,28.58,4.51,44.29,7.45,103.3,25.3,93.7,41.3,38.8797,16.5147,11.3515,3.5621,3.2162,0.3459,3.4709,0.4,1.3884,0.8098,0.822,0.28,54.29,Medium,0
62,3,17,3,26.65,30.94,20.98,32.9,4.36,17.17,7.56,49.31,6.97,169.2,21.1,87.6,56.5,33.4728,19.2116,9.8054,3.4814,1.1455,2.3359,7.6067,1.15,8.7477,0.9769,0.5251,8.031,64.69,Medium,1
356,12,8,1,21.82,26.92,16.08,46.64,3.176,12.76,8.33,42.77,6.39,85.8,25.1,277.4,51.3,26.4257,16.721,7.5729,2.6884,1.2538,1.4346,4.6883,0.4,1.8753,0.7588,0.3993,1.0131,75.81,High,1
308,11,18,2,28.82,32.17,23.77,54.61,3.672,2.39,10.12,46.06,6.87,132.9,17.3,54.5,38.1,29.6326,20.7318,11.144,3.871,2.1138,1.7572,6.1016,0.85,5.1864,0.8687,0.0786,4.4311,62.73,Medium,1
19,1,7,2,25.86,30.08,22.52,42.69,2.238,15.57,2.21,52.62,6.54,107.1,14.1,100.8,43.4,27.9356,9.7775,5.6801,3.4951,1.4919,2.0032,4.1869,0.85,3.5589,1.0,0.4802,3.0868,62.74,Medium,1
365,12,13,1,24.44,28.02,21.16,35.47,2.729,1.25,5.75,55.82,6.5,140.0,17.2,143.3,51.3,26.6352,13.6784,6.336,3.1477,1.1166,2.0311,4.9849,0.4,1.9939,1.0,0.0414,1.8913,65.57,Medium,1
300,10,6,3,27.13,31.14,22.9,59.06,0.795,6.71,7.33,45.06,7.69,167.0,30.9,179.8,59.6,30.665,17.5465,9.9048,3.6605,2.1619,1.4986,3.7074,1.15,4.2635,0.8353,0.2163,3.344,59.22,Medium,1
7,1,14,3,20.23,23.31,16.35,57.69,0.819,8.85,5.42,44.9,6.28,188.5,13.4,154.9,54.9,26.9858,13.4313,6.9473,2.3613,1.3623,0.999,2.5245,1.15,2.9031,0.83,0.2824,2.1292,73.28,Medium,1
249,9,16,2,25.9,29.28,22.5,60.78,4.27,285.79,10.8,55.52,6.66,73.4,36.9,131.9,46.2,36.8337,25.4361,14.7629,3.3977,2.0651,1.3326,6.4429,0.85,5.4765,1.0,5.1193,0.3634,69.71,Medium,1
117,4,12,1,33.07,37.44,28.24,47.71,2.516,10.31,9.75,53.54,6.21,57.0,23.9,202.0,46.2,38.6268,24.5661,14.8077,5.1288,2.447,2.6819,7.3875,0.4,2.955,1.0,0.3268,2.6153,64.84,Medium,1
68,3,17,2,27.91,33.61,22.86,45.86,1.016,0.0,7.04,45.73,6.68,136.2,42.8,209.3,61.4,34.2821,18.8165,10.5427,3.9948,1.832,2.1629,4.4575,0.85,3.7889,0.8576,0.0,3.2372,77.96,High,1
34,2,15,2,25.39,29.86,20.3,70.16,0.835,20.69,9.65,45.03,6.14,252.6,35.7,122.1,59.9,29.6246,20.139,11.224,3.2957,2.3123,0.9834,3.8036,0.85,3.233,0.8345,0.6213,2.0838,80.48,High,1
194,7,18,4,25.9,30.26,22.38,63.11,4.749,28.63,7.76,54.79,6.87,42.3,24.4,185.6,44.8,39.0444,21.3922,13.1171,3.506,2.2126,1.2934,6.1146,0.7,4.2802,1.0,0.8232,3.4703,62.85,Medium,1
325,11,17,2,25.8,31.16,21.88,47.5,1.294,6.79,3.18,47.78,6.71,221.1,42.2,100.2,65.6,27.7788,10.9401,6.1586,3.5791,1.7001,1.879,3.2847,0.85,2.792,0.9261,0.2188,2.3733,78.61,High,1
55,2,16,3,22.83,26.64,19.24,59.6,2.249,5.2,2.44,43.08,6.95,146.7,28.2,33.5,43.0,32.4969,11.5639,7.2102,2.86,1.7046,1.1554,3.5434,1.15,4.0749,0.7692,0.1691,2.9853,62.8,Medium,1
266,9,9,1,23.0,26.29,18.2,80.8,3.696,33.89,10.66,48.76,7.3,81.6,26.8,138.4,35.7,35.1155,24.4353,14.5508,2.7545,2.2257,0.5288,4.4146,0.4,1.7658,0.9587,0.946,0.7452,62.72,Medium,1
42,2,8,1,25.74,29.37,21.04,62.71,4.251,24.93,2.27,48.03,7.94,122.4,39.4,169.3,42.4,30.6807,10.7382,6.8118,3.2917,2.0641,1.2276,4.3915,0.4,1.7566,0.9342,0.7315,0.9349,54.1,Medium,1
297,10,11,4,28.15,33.53,23.64,32.17,4.228,0.2,8.79,27.87,6.45,175.6,28.7,80.8,55.7,31.0666,19.7293,9.3471,4.0504,1.3031,2.7473,7.9322,0.7,5.5525,0.2623,0.0066,1.4289,69.67,Medium,1
231,8,14,4,26.02,31.05,22.13,69.11,4.386,84.26,5.98,47.84,7.29,40.8,39.1,229.5,45.1,38.0575,18.5714,11.7161,3.5859,2.4783,1.1076,5.2437,0.7,3.6706,0.928,2.8086,0.6313,63.99,Medium,1
10,1,14,3,23.09,26.37,19.38,48.85,1.208,17.54,5.48,39.26,6.24,129.9,29.0,167.9,54.0,27.1838,13.5913,6.9147,2.8425,1.3886,1.454,3.1495,1.15,3.6219,0.6419,0.5353,1.7868,70.02,Medium,1
358,12,9,4,16.93,21.93,11.26,56.89,2.237,31.56,2.86,58.38,8.1,134.9,27.7,204.5,46.3,26.4483,10.0902,5.5827,1.9845,1.1289,0.8556,2.792,0.7,1.9544,1.0,0.8927,1.0552,40.05,Low,1
128,5,15,2,39.3,45.1,36.16,52.04,3.108,6.54,6.29,42.08,6.71,267.7,51.5,170.4,59.6,38.9728,19.332,13.1014,7.8118,4.0653,3.7465,7.9413,0.85,6.7501,0.736,0.2113,4.7552,84.13,High,1
179,6,10,2,25.59,28.72,20.62,88.12,4.552,4.43,8.57,47.26,6.98,155.2,48.3,214.9,63.6,39.1552,22.5951,14.7459,3.1855,2.807,0.3785,4.1878,0.85,3.5596,0.9086,0.1447,3.0944,75.44,High,1
193,7,16,3,28.43,33.28,25.38,78.63,2.237,9.59,4.96,59.16,5.67,156.0,26.2,135.6,50.3,39.0542,17.1973,11.5495,4.1752,3.283,0.8922,4.295,1.15,4.9392,1.0,0.3048,4.6428,52.04,Medium,1
92,4,18,1,34.06,38.2,30.48,38.9,2.948,0.0,5.95,48.29,6.8,168.5,27.2,167.2,54.8,37.0007,18.2786,10.8828,5.5289,2.151,3.3779,7.3897,0.4,2.9559,0.9431,0.0,2.7877,73.35,Medium,1
231,8,14,3,22.3,26.81,18.44,87.52,5.364,91.19,10.56,40.43,6.63,124.1,44.9,166.6,48.7,38.0575,25.507,15.6999,2.8231,2.4709,0.3522,4.1822,1.15,4.8095,0.6808,3.0395,0.2543,75.73,High,0
78,3,7,4,26.23,30.82,20.57,36.7,5.459,0.0,7.07,45.02,5.65,199.6,5.8,201.7,42.7,35.5343,19.3944,10.4921,3.4339,1.2601,2.1738,8.1477,0.7,5.7034,0.8341,0.0,4.7937,61.77,Medium,1
85,3,7,1,26.28,31.59,22.86,42.31,3.135,7.47,8.79,47.12,6.52,147.4,27.2,263.1,53.1,36.3146,22.2949,12.0977,3.7161,1.5724,2.1437,6.743,0.4,2.6972,0.9039,0.24,2.1688,79.43,High,1
30,1,10,1,20.42,25.09,14.61,38.32,2.502,0.0,4.07,57.85,6.55,106.5,20.3,103.1,33.3,29.1305,12.588,6.5907,2.424,0.9287,1.4952,4.2284,0.4,1.6914,1.0,0.0,1.7128,58.43,Medium,1
213,8,6,1,20.58,25.36,15.13,83.83,2.758,26.0,7.1,54.19,6.04,214.8,2.0,234.4,58.1,38.7293,20.4009,12.7214,2.4776,2.0769,0.4007,3.66,0.4,1.464,1.0,0.7585,0.7087,68.14,Medium,1
49,2,13,4,22.0,26.0,16.97,51.2,4.552,8.65,10.44,51.95,6.93,244.9,45.6,191.5,70.7,31.6519,22.3521,11.2969,2.6478,1.3556,1.2922,5.8239,0.7,4.0767,1.0,0.2765,3.8252,78.9,High,1
265,9,10,2,28.42,31.8,24.18,70.62,3.252,277.98,7.61,64.4,6.52,117.8,54.5,268.0,69.9,35.2304,20.0052,12.5272,3.8586,2.7249,1.1337,5.1546,0.85,4.3814,1.0,5.0933,0.0,75.25,High,0
145,5,17,2,37.67,42.72,31.96,44.06,1.572,47.97,8.23,25.08,5.92,157.3,34.0,114.6,38.8,39.2014,22.224,14.0331,6.6295,2.9212,3.7083,6.8457,0.85,5.8189,0.1695,1.2308,0.0285,55.28,Medium,0
69,3,15,4,26.31,29.31,21.73,48.48,1.393,0.0,2.36,37.7,6.93,215.8,40.8,207.4,60.6,34.4134,12.0447,7.5864,3.3391,1.6188,1.7203,3.6704,0.7,2.5693,0.5899,0.0,1.4904,77.99,High,1
58,2,7,4,19.32,23.3,15.2,58.34,1.279,42.75,10.39,61.15,7.85,100.6,24.5,136.1,30.4,32.9179,22.9821,11.9612,2.2947,1.3387,0.956,4.005,0.7,2.8035,1.0,1.1326,1.6839,41.23,Low,1
185,7,17,3,26.58,30.23,21.82,82.28,2.851,41.96,12.16,47.39,7.77,169.1,22.4,184.6,47.8,39.119,27.9559,17.8033,3.4574,2.8448,0.6126,5.5203,1.15,6.3483,0.9132,1.1169,4.7108,55.22,Medium,1
62,3,14,3,25.3,29.47,21.61,54.85,3.006,24.95,10.44,42.22,7.06,218.0,22.8,230.3,55.8,33.4728,23.3461,12.6473,3.3483,1.8366,1.5118,5.7932,1.15,6.6621,0.7406,0.732,4.2159,72.9,Medium,1
308,11,7,2,22.5,26.43,18.68,56.33,0.861,0.0,2.47,49.04,6.37,143.5,33.4,135.7,59.3,29.6326,10.6643,6.4097,2.8011,1.5778,1.2233,2.5715,0.85,2.1858,0.968,0.0,2.1114,70.71,Medium,1
296,10,12,4,27.29,32.41,21.53,51.79,3.506,12.71,3.48,58.1,5.81,170.0,39.0,159.7,51.5,31.2017,12.5529,7.5193,3.7174,1.9251,1.7923,5.2142,0.7,3.65,1.0,0.3978,3.2846,62.84,Medium,1
166,6,13,3,26.06,29.84,20.68,84.13,2.679,100.79,10.2,50.82,6.97,187.4,21.8,162.3,60.2,39.2101,25.0569,16.1169,3.3211,2.7941,0.527,4.9196,1.15,5.6575,1.0,3.3596,2.3067,74.8,Medium,1
171,6,11,4,25.03,29.71,20.49,80.58,1.784,190.82,11.56,63.71,6.67,155.3,25.5,193.6,56.8,39.1925,27.0811,16.9012,3.291,2.6517,0.6393,5.276,0.7,3.6932,1.0,4.8027,0.0,65.04,Medium,0
63,3,16,4,26.25,30.62,22.0,66.74,5.296,4.43,4.7,39.29,7.86,79.3,2.0,210.2,39.4,33.6099,15.1557,9.3837,3.5201,2.3492,1.1709,5.1296,0.7,3.5907,0.643,0.1447,2.1344,45.06,Low,1
147,5,12,2,33.75,39.15,28.32,57.29,2.471,32.27,11.88,50.55,6.76,115.7,35.7,213.4,49.8,39.2113,27.7249,17.5141,5.4494,3.122,2.3274,7.7049,0.85,6.5491,1.0,0.909,5.6284,73.47,Medium,1
306,11,16,2,23.22,27.5,18.5,70.34,2.41,16.66,8.27,39.65,6.79,88.3,49.5,182.1,56.3,29.884,18.4289,10.2039,2.9007,2.0404,0.8603,3.8858,0.85,3.3029,0.655,0.511,1.7132,72.47,Medium,1
161,6,6,4,25.37,30.96,21.13,94.68,2.285,85.36,10.76,27.72,8.21,200.3,16.2,232.6,39.5,39.2224,25.9189,16.8893,3.4949,3.3091,0.1859,4.7274,0.7,3.3092,0.2573,2.8455,0.0,40.59,Low,0
141,5,9,1,34.24,37.24,29.69,50.01,2.71,1.73,7.15,57.22,6.74,185.5,27.8,230.4,59.7,39.1729,20.6194,13.0888,5.262,2.6317,2.6303,6.9594,0.4,2.7838,1.0,0.057,2.7162,71.88,Medium,1
334,12,18,1,22.88,27.7,19.19,50.03,0.662,0.0,3.0,46.93,7.16,33.0,56.0,217.6,55.3,27.0754,10.4701,5.8343,2.9684,1.4852,1.4833,2.3979,0.4,0.9592,0.8975,0.0,0.8472,72.8,Medium,1
97,4,12,4,33.62,36.65,30.02,35.42,0.657,26.15,4.89,60.18,6.52,39.3,35.0,138.9,44.8,37.4291,16.8091,10.0465,5.202,1.8427,3.3593,4.3502,0.7,3.0451,1.0,0.7622,2.3037,64.82,Medium,1
221,8,6,2,23.64,28.79,17.68,70.9,2.356,93.45,2.54,55.74,7.0,183.5,41.9,217.8,69.4,38.4886,13.471,8.9506,2.9895,2.1196,0.8699,3.5747,0.85,3.0385,1.0,3.1149,0.0089,79.2,High,0
43,2,18,1,23.21,26.91,17.3,62.1,3.602,33.43,9.75,51.27,6.43,10.0,22.4,222.8,48.1,30.8175,20.9351,11.2092,2.761,1.7145,1.0465,4.836,0.4,1.9344,1.0,0.9356,1.024,66.07,Medium,1
292,10,6,2,31.36,35.5,27.1,61.61,2.561,38.31,2.3,32.04,8.06,120.9,32.1,321.9,55.8,31.7452,11.1108,7.3601,4.6831,2.8854,1.7977,4.3167,0.85,3.6692,0.4014,1.0421,0.4644,49.23,Low,1
108,4,16,1,35.47,39.61,30.92,31.8,4.778,10.15,9.1,45.24,6.25,111.0,46.8,229.2,60.3,38.187,23.4769,13.1318,5.8476,1.8593,3.9883,10.7305,0.4,4.2922,0.8415,0.3217,3.2992,79.47,High,1
266,9,11,4,27.37,32.91,21.89,95.15,3.012,19.87,11.22,65.64,7.0,143.2,38.3,133.6,49.7,35.1155,25.2674,16.5106,3.8154,3.6305,0.1849,4.5853,0.7,3.2097,1.0,0.5993,2.6085,59.22,Medium,1
95,4,9,3,28.57,31.88,23.39,63.85,0.374,10.06,7.71,50.39,6.99,177.5,39.2,284.5,55.4,37.2641,21.0328,13.0854,3.7996,2.4259,1.3737,4.368,1.15,5.0232,1.0,0.319,4.7042,76.15,High,1
262,9,8,3,26.27,31.27,22.97,93.18,2.304,195.26,2.4,71.85,7.14,113.7,36.4,184.2,68.7,35.5657,12.448,8.6097,3.6829,3.4317,0.2512,2.6474,1.15,3.0445,1.0,4.8175,0.0069,52.4,Medium,0
313,11,17,2,23.31,29.26,19.19,57.12,2.681,12.98,7.23,56.76,5.83,164.3,26.1,257.8,49.7,29.0297,16.6389,8.6908,3.1442,1.796,1.3481,4.3995,0.85,3.7396,1.0,0.4056,3.3327,65.08,Medium,1
71,3,10,2,25.61,28.68,21.86,57.08,0.385,2.05,2.36,50.31,7.2,118.3,37.1,142.8,42.8,34.6723,12.1353,7.7815,3.2762,1.8701,1.4062,2.71,0.85,2.3035,1.0,0.0678,2.2552,62.95,Medium,1
219,8,14,1,24.1,30.0,18.12,80.15,1.005,172.14,9.6,37.32,7.13,157.6,12.7,264.9,36.5,38.5566,24.1584,15.0155,3.1613,2.5337,0.6276,4.6751,0.4,1.87,0.5773,4.7405,0.0047,65.8,Medium,0
21,1,15,4,24.62,27.67,19.37,45.67,7.662,77.63,4.12,38.94,5.97,132.0,28.2,209.0,54.9,28.1323,12.2661,6.6517,2.9787,1.3604,1.6183,7.0266,0.7,4.9186,0.6313,2.5878,0.5403,64.67,Medium,1
92,4,15,1,35.22,40.74,32.08,63.36,3.174,18.5,10.0,41.88,5.67,229.8,33.1,188.2,57.2,37.0007,24.4175,16.0591,6.2244,3.9435,2.2809,7.5512,0.4,3.0205,0.7294,0.5619,1.6285,74.33,Medium,1
127,5,17,4,33.45,39.33,27.75,49.38,3.175,50.46,9.63,54.61,6.03,123.1,53.7,124.2,61.0,38.949,24.4183,14.9414,5.4218,2.6773,2.7446,7.9717,0.7,5.5802,1.0,1.2745,4.3005,75.49,High,1
80,3,17,4,28.21,34.19,22.43,20.0,2.747,23.97,3.74,46.8,7.11,234.9,32.9,137.7,57.5,35.7662,14.5161,7.9123,4.0448,0.809,3.2358,6.8171,0.7,4.7719,0.8935,0.7071,3.5393,71.83,Medium,1
312,11,16,2,23.95,28.32,19.95,58.2,4.501,13.05,6.15,57.56,7.93,112.1,56.0,242.7,54.6,29.1471,15.2946,8.308,3.0911,1.7992,1.2919,5.043,0.85,4.2866,1.0,0.4076,3.8828,52.87,Medium,1
238,8,15,3,24.4,30.0,19.47,71.46,1.745,15.26,6.77,37.19,7.25,140.1,32.9,212.0,68.8,37.6543,19.6589,12.172,3.2532,2.3249,0.9283,4.323,1.15,4.9715,0.573,0.4714,2.4101,70.98,Medium,1
182,7,8,3,27.49,30.86,22.45,83.52,4.143,21.29,12.53,54.05,6.89,156.8,14.4,91.6,48.7,39.1381,28.5133,18.4095,3.587,2.9959,0.5912,5.6347,1.15,6.4799,1.0,0.6372,5.8009,63.34,Medium,1
25,1,10,2,21.84,26.12,16.65,68.6,0.954,0.0,6.09,45.8,6.42,149.7,15.4,142.4,54.8,28.5544,14.9662,8.2601,2.6403,1.8111,0.8292,2.842,0.85,2.4157,0.8601,0.0,2.0856,75.6,High,1
156,6,15,3,22.61,26.53,17.53,98.0,5.743,30.77,12.36,46.64,6.77,152.5,13.1,96.1,39.8,39.2278,28.357,17.9973,2.7359,2.6812,0.0547,3.6315,1.15,4.1763,0.8879,0.8741,2.8155,64.28,Medium,1
5,1,10,2,22.35,26.53,17.67,58.94,3.902,48.21,8.44,54.66,7.39,185.3,37.6,236.2,62.0,26.8694,17.0945,8.4177,2.745,1.6178,1.1272,4.523,0.85,3.8446,1.0,1.2351,2.6234,74.38,Medium,1
120,4,14,1,37.54,42.65,31.68,65.16,0.374,8.09,9.38,21.13,7.47,240.9,17.0,149.8,42.2,38.7404,24.0184,16.6936,6.5755,4.2843,2.2912,6.0453,0.4,2.4181,0.0376,0.2593,0.0,46.67,Low,0
277,10,16,4,26.25,29.51,21.71,59.45,0.742,0.99,10.71,37.99,7.44,248.2,39.7,185.7,71.5,33.7602,23.8191,13.384,3.3619,1.9986,1.3633,4.5973,0.7,3.2181,0.5996,0.0329,1.8834,70.55,Medium,1
18,1,17,3,25.87,31.87,22.54,60.05,0.891,0.0,8.25,68.02,6.64,118.1,45.7,226.1,59.2,27.8411,17.3677,9.0853,3.7254,2.237,1.4885,3.5323,1.15,4.0621,1.0,0.0,4.0666,66.27,Medium,1
198,7,15,3,26.54,31.45,23.3,91.19,3.21,203.18,5.76,56.9,7.65,261.4,39.4,183.9,59.3,38.9998,18.3898,12.3897,3.735,3.406,0.3289,3.7282,1.15,4.2874,1.0,4.8439,0.0,59.16,Medium,0
57,2,16,1,26.94,32.56,23.89,41.32,3.213,0.0,4.41,58.42,6.5,193.5,50.0,131.0,57.3,32.7779,14.4418,8.1434,3.9356,1.6262,2.3094,5.9837,0.4,2.3935,1.0,0.0,2.3607,72.03,Medium,1
93,4,9,1,35.19,40.68,30.9,39.2,0.871,30.67,11.74,35.64,6.94,102.6,39.5,247.9,56.2,37.0906,27.0916,15.3165,6.0573,2.3742,3.6831,6.4412,0.4,2.5765,0.5214,0.8717,0.4793,69.56,Medium,1
19,1,6,3,22.44,27.74,18.62,62.13,2.307,50.19,4.83,41.65,7.5,39.2,37.0,298.5,49.6,27.9356,13.0904,7.1993,2.935,1.8237,1.1114,3.4947,1.15,4.0189,0.7217,1.2699,1.6206,59.6,Medium,1
353,12,15,3,20.47,23.58,14.78,55.06,1.559,76.27,4.59,54.52,6.79,92.7,41.5,20.0,46.2,26.4179,12.1742,6.3773,2.2959,1.2642,1.0317,2.8537,1.15,3.2818,1.0,2.5423,0.7153,64.41,Medium,1
193,7,10,2,25.44,29.99,19.84,83.59,2.135,245.58,10.69,54.16,6.77,99.6,10.3,253.4,46.8,39.0542,25.7746,16.3731,3.2776,2.7398,0.5378,5.0033,0.85,4.2528,1.0,4.9853,0.0037,68.36,Medium,0
237,8,6,2,25.58,29.57,20.07,77.25,1.565,170.18,3.63,56.78,7.53,119.6,47.1,55.4,43.1,37.7174,14.9247,9.8964,3.2436,2.5059,0.7378,3.447,0.85,2.93,1.0,4.7339,0.0,54.37,Medium,0
277,10,11,3,30.43,33.77,24.83,48.42,2.194,0.0,4.42,51.24,7.29,122.3,29.0,32.0,39.1,33.7602,14.7932,8.9892,4.1931,2.0302,2.1628,5.0507,1.15,5.8083,1.0,0.0,5.7784,57.18,Medium,1
227,8,17,2,19.37,23.4,15.48,94.57,3.033,278.59,3.62,79.8,7.34,116.9,54.4,208.1,64.8,38.2492,15.0457,9.8864,2.3186,2.1926,0.126,2.4084,0.85,2.0471,1.0,5.0953,0.0269,51.94,Medium,0
233,8,15,1,21.43,26.36,17.15,73.51,1.223,145.05,8.99,55.14,7.37,182.6,29.6,136.8,47.2,37.9513,23.1067,13.7744,2.6947,1.9809,0.7138,4.3081,0.4,1.7232,1.0,4.6502,0.0,59.88,Medium,0
40,2,15,4,24.59,28.28,20.66,52.13,1.485,30.35,10.62,56.69,6.92,229.8,36.3,232.8,72.4,30.4098,21.8805,11.0607,3.1387,1.6363,1.5024,4.5028,0.7,3.152,1.0,0.8643,2.2926,75.59,High,1
323,11,12,2,25.83,30.17,22.57,44.12,1.989,26.22,3.21,50.33,6.56,151.6,35.2,215.5,62.7,27.9646,11.0547,6.1494,3.5107,1.5488,1.9618,4.0273,0.85,3.4232,1.0,0.7641,2.6323,81.58,High,1
153,6,6,4,24.83,29.05,19.06,66.46,5.912,143.44,2.61,51.88,7.21,196.6,10.9,63.8,39.3,39.2267,13.7293,9.1411,3.1109,2.0677,1.0433,4.9748,0.7,3.4824,1.0,4.6448,0.0,56.3,Medium,0
127,5,15,2,35.89,39.05,31.05,53.07,3.009,8.74,9.12,36.96,5.97,97.9,37.8,137.5,45.6,38.949,23.6445,15.2412,5.7573,3.0554,2.7019,7.7971,0.85,6.6275,0.5654,0.2792,3.4635,63.03,Medium,1
237,8,9,3,26.7,31.58,23.3,89.41,4.703,45.31,10.52,50.61,7.46,207.7,43.8,93.3,53.9,37.7174,25.3427,16.4017,3.7518,3.3545,0.3973,4.7595,1.15,5.4734,1.0,1.1819,4.2938,62.61,Medium,1
55,2,14,2,23.51,28.37,19.9,41.38,4.166,6.54,7.41,43.31,6.74,164.6,29.8,61.7,54.8,32.4969,18.5517,9.542,3.0926,1.2796,1.813,6.4107,0.85,5.4491,0.7771,0.2113,4.0572,72.4,Medium,1
172,6,18,4,30.57,36.47,26.22,74.9,2.706,266.94,8.54,57.07,7.12,164.5,20.4,153.8,40.7,39.1884,22.5508,14.9206,4.7513,3.5586,1.1928,5.747,0.7,4.0229,1.0,5.0565,0.0198,60.42,Medium,0
